ProductID,Category,Price,Quantity,Revenue
84,4,79.54778613991117,2,159.09557227982233
85,3,275.46244434876746,1,275.46244434876746
86,3,554.4203061251253,1,554.4203061251253
87,2,158.37448364525233,6,950.246901871514
88,1,77.87593336054456,19,1479.6427338503468
89,4,177.2742966950942,7,1240.9200768656594
90,2,41.45787971130321,5,207.28939855651603
91,4,20.573704739429353,18,370.32668530972836
92,4,25.295746127043042,13,328.84469965155955
93,2,170.14953947751945,1,170.14953947751945
94,2,41.23504705305108,10,412.35047053051085
95,2,28.127245594212553,9,253.14521034791298
96,2,98.82197968572422,17,1679.9736546573117
97,2,171.91882494956445,1,171.91882494956445
98,4,86.09842918189756,1,86.09842918189756
99,2,95.90827115466494,7,671.3578980826546
100,1,67.96513965368806,4,271.8605586147522
101,3,504.1706627213883,12,6050.04795265666
102,2,123.97035451468406,16,1983.525672234945
103,2,122.76326967538606,14,1718.6857754554048
104,4,106.4037407305659,10,1064.037407305659
105,2,76.7959725193644,14,1075.1436152711017
106,2,39.19225140858762,7,274.3457598601134
107,2,86.02369771632831,4,344.09479086531326
108,4,38.853453973159745,2,77.70690794631949
109,2,157.98727004816928,18,2843.770860867047
110,3,969.6468679733673,16,15514.349887573877
111,4,291.321592433345,9,2621.894331900105
112,3,878.5639894378545,5,4392.819947189272
113,4,184.22972330848955,9,1658.067509776406
114,2,146.15582550389837,8,1169.246604031187
115,3,356.68522241237264,16,5706.963558597962
116,4,192.92342185005998,18,3472.62159330108
117,1,255.04229724794484,4,1020.1691889917794
118,2,106.76312115984786,16,1708.2099385575657
119,4,229.7552025087958,4,919.0208100351832
120,1,176.86326001876324,6,1061.1795601125796
121,4,102.23148739141077,3,306.6944621742323
122,1,466.0888060078865,18,8389.598508141957
123,2,30.120373073175003,15,451.805596097625
124,3,537.0708685720064,8,4296.566948576051
125,1,460.7603601835378,18,8293.68648330368
126,4,187.00527226726552,3,561.0158168017965
127,2,118.35327335818377,6,710.1196401491027
128,1,162.38488065320985,15,2435.773209798148
129,4,109.54989182869,12,1314.59870194428
130,4,257.09404058336094,5,1285.4702029168047
131,4,172.17325821285286,7,1205.21280748997
132,1,281.63398719055095,15,4224.509807858264
133,1,94.81087109301302,7,663.6760976510911
134,1,57.21267040480541,13,743.7647152624703
135,3,967.3166698183442,3,2901.9500094550326
136,1,219.64377527907874,13,2855.3690786280235
137,1,321.44587794477695,3,964.3376338343309
138,1,85.87178293427824,2,171.7435658685565
139,3,714.8028571507419,4,2859.2114286029678
140,1,469.6550189176824,17,7984.135321600601
141,4,176.9429233692517,6,1061.6575402155102
142,1,106.75189506893476,11,1174.2708457582823
143,4,178.69924296730824,6,1072.1954578038494
144,4,232.2406918003492,2,464.4813836006984
145,4,127.86079560646542,17,2173.633525309912
146,3,891.8539731473211,3,2675.5619194419633
147,3,683.814658021628,12,8205.775896259536
148,3,909.3240264602822,14,12730.536370443951
149,1,330.57739006130174,2,661.1547801226035
150,4,48.07351188139903,5,240.36755940699516
151,3,378.7225399946702,10,3787.225399946702
152,3,281.61545342721126,10,2816.154534272113
153,1,458.97192397258806,9,4130.747315753292
154,3,784.3600605587344,13,10196.680787263547
155,1,354.3792660095027,10,3543.7926600950273
156,2,74.17393753369191,6,445.0436252021515
157,3,265.64029484519216,11,2922.043243297114
158,2,156.16119583800412,4,624.6447833520165
159,1,263.37107564558585,14,3687.195059038202
160,4,75.47897012368244,17,1283.1424921026016
161,3,654.9597803487476,2,1309.9195606974952
162,1,68.15023346230339,10,681.5023346230339
163,4,104.58937369719352,3,313.76812109158055
164,4,145.88152843142905,7,1021.1706990200033
165,2,46.63250013969305,7,326.42750097785137
166,1,493.0945149158778,1,493.0945149158778
167,4,70.63823573098813,8,565.105885847905
168,3,217.31781703893898,1,217.31781703893898
169,3,283.18138649820673,8,2265.451091985654
170,2,158.43100396875036,14,2218.0340555625053
171,4,133.3966411888344,14,1867.5529766436816
172,1,304.43717288864207,2,608.8743457772841
173,3,118.90824128772468,8,951.2659303017974
174,4,19.98507948626122,19,379.71651023896317
175,4,139.2894094498347,10,1392.894094498347
176,2,166.99794377629223,7,1168.9856064340456
177,3,896.7149908368087,13,11657.294880878513
178,3,178.0359108360762,15,2670.538662541143
179,1,292.2633959454603,11,3214.897355400063
180,3,921.9067176513435,14,12906.694047118808
181,1,224.58773947904888,11,2470.465134269538
182,3,846.6092482855317,2,1693.2184965710635
183,2,44.06521779189852,2,88.13043558379704
184,3,941.8550407010189,12,11302.260488412227
185,1,388.1404928890862,15,5822.107393336293
186,1,473.6004767541057,17,8051.208104819797
187,2,141.79110203945118,14,1985.0754285523165
188,3,427.0635387994843,16,6833.016620791749
189,3,944.3630552722502,8,7554.904442178002
190,2,69.60201973565214,17,1183.2343355060864
191,3,398.95526985555927,5,1994.7763492777963
192,3,730.7275762015663,12,8768.730914418797
193,1,394.3923347864238,6,2366.354008718543
194,3,936.4631354642385,18,16856.33643835629
195,3,284.32216815058854,5,1421.6108407529427
196,2,163.6396463394603,6,981.8378780367618
197,2,152.93828961145343,9,1376.4446065030809
198,4,28.50042131354338,15,427.5063197031507
199,1,224.25041354459313,10,2242.5041354459313
200,3,354.4889113540887,17,6026.311493019508
201,3,374.04138191862734,19,7106.786256453919
202,4,295.05459507086323,12,3540.6551408503587
203,3,678.4996721319351,9,6106.4970491874155
204,1,372.9542710070748,15,5594.314065106122
205,4,293.21911482135266,14,4105.067607498937
206,1,219.7408021059374,1,219.7408021059374
207,4,242.53364885131373,17,4123.072030472334
208,4,136.01397935830366,1,136.01397935830366
209,2,176.51606092669635,13,2294.7087920470526
210,1,131.29589359008645,8,1050.3671487206916
211,3,952.9175593578516,13,12387.92827165207
212,3,296.89453756979174,16,4750.312601116668
213,1,196.79922814141918,2,393.59845628283836
214,3,780.5730106961024,13,10147.449139049331
215,3,454.37962740886604,18,8178.833293359588
216,1,323.695119544901,3,971.085358634703
217,4,138.92631531013427,13,1806.0420990317455
218,1,384.06647169040184,19,7297.262962117635
219,4,76.21606318689714,13,990.8088214296629
220,3,152.61218851318932,19,2899.631581750597
221,3,369.9364577257596,4,1479.7458309030385
222,3,526.8777983815872,19,10010.678169250157
223,2,50.24360939468214,18,904.3849691042785
224,4,112.89121400035272,6,677.3472840021163
225,2,91.99694329284233,19,1747.9419225640042
226,2,30.330531863889238,4,121.32212745555695
227,1,312.488261682892,4,1249.953046731568
228,2,179.18181703483174,7,1254.2727192438222
229,1,118.28431082887359,7,827.9901758021151
230,1,319.01360603068133,16,5104.217696490901
231,2,139.65305688395233,16,2234.4489101432373
232,4,131.60705732159363,5,658.0352866079681
233,4,213.3183003356383,15,3199.7745050345743
234,4,129.11214761239347,4,516.4485904495739
235,4,156.34481351345613,13,2032.4825756749296
236,4,12.132382920783824,19,230.51527549489265
237,2,144.509620544244,7,1011.5673438097081
238,2,139.0416822100504,12,1668.5001865206048
239,3,134.5607895937101,9,1211.0471063433909
240,4,116.7925311445886,17,1985.473029458006
241,2,196.22573134250013,2,392.45146268500025
242,3,478.66290631175514,16,7658.606500988082
243,4,155.5641674882341,7,1088.9491724176387
244,1,459.46857117187335,18,8270.43428109372
245,3,745.5356882791808,7,5218.749817954265
246,2,124.77262360236024,1,124.77262360236024
247,1,409.0121066034826,3,1227.0363198104478
248,1,438.96481990518794,11,4828.613018957068
249,1,255.59963228177008,15,3833.9944842265513
250,3,527.5975284386518,3,1582.7925853159554
251,2,89.48916841733045,13,1163.3591894252959
252,1,485.01776300830727,4,1940.071052033229
253,4,212.17821374420163,8,1697.425709953613
254,1,87.45037979363254,4,349.80151917453014
255,1,438.3318304908583,18,7889.97294883545
256,3,532.5039467526412,7,3727.5276272684887
257,3,161.87851578023873,11,1780.663673582626
258,2,118.94910592939598,4,475.79642371758393
259,4,130.9776409029536,13,1702.7093317383967
260,3,889.9744643763623,9,8009.770179387261
261,1,141.7975716242243,9,1276.1781446180187
262,2,168.76362970859293,19,3206.508964463266
263,1,300.95991103345375,3,902.8797331003612
264,1,74.57463644606108,12,894.8956373527329
265,3,974.6607711929362,11,10721.268483122298
266,2,112.27074393857599,11,1234.978183324336
267,4,94.35428772715892,17,1604.0228913617016
268,4,146.12798417688484,14,2045.7917784763877
269,3,872.07200516574,16,13953.15208265184
270,3,374.41281194655716,10,3744.1281194655717
271,2,54.681751367606054,4,218.72700547042422
272,4,47.43066160995562,10,474.3066160995562
273,4,96.37922553316126,12,1156.550706397935
274,4,236.2139452416126,9,2125.9255071745133
275,1,262.23186433786776,15,3933.4779650680166
276,4,75.9696650711266,9,683.7269856401394
277,1,124.78324982438714,7,873.48274877071
278,2,79.89130577186825,12,958.695669262419
279,1,472.96596779856895,14,6621.523549179965
280,2,81.74480826620439,16,1307.9169322592702
281,4,296.5559820268443,19,5634.563658510041
282,4,150.71683217195329,3,452.15049651585986
283,2,52.249505292227155,11,574.7445582144987
284,3,902.0260826141584,19,17138.49556966901
285,2,102.86396716426884,8,822.9117373141507
286,3,738.704209154072,8,5909.633673232576
287,1,492.6702124441183,3,1478.010637332355
288,1,72.5789076439883,10,725.789076439883
289,1,93.51255190440521,13,1215.6631747572678
290,4,218.9324550241993,9,1970.3920952177937
291,1,176.8212514829624,6,1060.9275088977743
292,3,265.8712572550892,15,3988.0688588263374
293,1,67.71284591887827,16,1083.4055347020524
294,2,23.932408157516324,5,119.66204078758162
295,2,159.40740856156236,13,2072.2963113003107
296,4,48.9856939371695,19,930.7281848062205
297,2,104.18971087480716,2,208.37942174961432
298,3,645.3071336615347,6,3871.8428019692083
299,1,242.7583102559808,1,242.7583102559808
300,4,17.8609291775076,15,267.913937662614
301,1,402.57567616455896,15,6038.635142468384
302,1,54.73095104374407,14,766.233314612417
303,3,785.7009049397356,7,5499.906334578149
304,2,180.79480888186208,5,903.9740444093104
305,2,97.91118579029101,16,1566.5789726446562
306,1,290.99411289400916,17,4946.899919198156
307,4,148.3251838591196,11,1631.5770224503156
308,2,90.05755135221898,15,1350.8632702832847
309,4,267.35311525740445,16,4277.649844118471
310,2,180.9080319205983,3,542.7240957617948
311,4,107.38674574604501,6,644.3204744762701
312,3,653.5627786132281,13,8496.316121971966
313,4,278.8031930223006,1,278.8031930223006
314,3,965.8526490472163,14,13521.93708666103
315,3,558.0631363798427,2,1116.1262727596854
316,4,141.31919353245476,2,282.6383870649095
317,3,350.82488433567323,15,5262.3732650350985
318,1,481.4923429356845,18,8666.86217284232
319,3,228.5328740255806,9,2056.7958662302253
320,2,124.3693236885905,3,373.1079710657715
321,4,91.93957758040527,4,367.7583103216211
322,1,175.5537306565085,15,2633.3059598476275
323,4,127.44089033909465,5,637.2044516954733
324,2,199.78272844681783,5,998.9136422340891
325,2,29.893935231167973,10,298.9393523116797
326,2,124.13752727663567,16,1986.2004364261707
327,3,174.31494223174946,12,2091.7793067809935
328,3,239.06874699146707,14,3346.9624578805388
329,4,137.47325311414062,11,1512.2057842555469
330,4,158.03343809046797,19,3002.6353237188914
331,1,166.4565837640358,6,998.7395025842147
332,1,192.4057088934873,10,1924.0570889348728
333,4,35.220435874220584,3,105.66130762266175
334,3,372.89780545982546,15,5593.467081897382
335,2,193.98051908849794,11,2133.7857099734774
336,4,283.9651406850197,2,567.9302813700394
337,1,200.69523056164326,6,1204.1713833698595
338,3,613.7685426508854,17,10434.065225065051
339,4,273.78266342217387,18,4928.087941599129
340,4,11.793308565860036,4,47.17323426344014
341,3,829.6152133038327,9,7466.5369197344935
342,4,285.0271703087865,10,2850.271703087865
343,3,182.19316090020135,2,364.3863218004027
344,2,49.06058348592579,11,539.6664183451837
345,3,964.6716724942199,11,10611.38839743642
346,3,583.7861292763116,11,6421.6474220394275
347,3,112.77697102455133,1,112.77697102455133
348,4,84.71327964142345,14,1185.9859149799283
349,4,140.4836655379693,1,140.4836655379693
350,3,723.618019922291,9,6512.5621793006185
351,4,222.61650965967186,1,222.61650965967186
352,1,497.9396808164552,4,1991.758723265821
353,1,179.38003972269155,1,179.38003972269155
354,4,166.08382954185782,19,3155.5927612952987
355,4,164.66382887928546,10,1646.6382887928546
356,3,465.08073350251374,15,6976.211002537706
357,2,50.449140891635636,4,201.79656356654255
358,4,293.46240332331433,14,4108.4736465264
359,1,433.9927339999637,5,2169.9636699998186
360,3,548.4997254648135,15,8227.495881972203
361,4,184.94117257836865,15,2774.11758867553
362,1,152.26747410184805,16,2436.279585629569
363,1,294.7041816762861,16,4715.266906820578
364,2,145.09462396186564,4,580.3784958474625
365,3,563.6503255479299,9,5072.8529299313695
366,3,991.2566535264472,1,991.2566535264472
367,2,130.0414981245907,5,650.2074906229535
368,2,86.77526826659043,9,780.9774143993138
369,3,794.9368248542543,5,3974.6841242712712
370,3,253.41626042347784,4,1013.6650416939113
371,4,121.5095859748173,16,1944.1533755970768
372,4,110.61809560949989,2,221.23619121899978
373,2,97.7252771193999,16,1563.6044339103985
374,4,236.71614951933063,18,4260.890691347951
375,1,267.87786447353335,2,535.7557289470667
376,4,240.2641905771292,16,3844.227049234067
377,4,177.1817819105611,1,177.1817819105611
378,1,203.9312455958999,16,3262.8999295343983
379,2,165.79617386302505,3,497.38852158907514
380,1,157.23035174889122,15,2358.4552762333683
381,4,75.0710641419407,11,825.7817055613476
382,2,110.81052632987044,10,1108.1052632987044
383,4,85.64628132900579,17,1455.9867825930985
384,1,54.08916572804735,4,216.3566629121894
385,1,341.7338872844607,17,5809.4760838358325
386,4,158.2172082269954,4,632.8688329079816
387,3,500.9660330438451,19,9518.354627833056
388,3,970.2716631564838,1,970.2716631564838
389,1,307.03963278331116,14,4298.554858966356
390,1,438.544210005223,11,4823.986310057453
391,3,225.50521258464414,7,1578.536488092509
392,3,612.285816816485,17,10408.858885880245
393,4,261.71409175196186,4,1046.8563670078474
394,4,179.10066961117042,10,1791.006696111704
395,3,746.2127603143014,17,12685.616925343124
396,4,117.89263466554014,4,471.5705386621606
397,4,36.810359940749315,19,699.396838874237
398,2,102.42205312287285,18,1843.5969562117114
399,4,124.39902334326868,17,2114.7833968355676
400,1,440.1770820705263,6,2641.062492423158
401,4,80.75863768221696,7,565.3104637755187
402,4,290.35292598518134,6,1742.117555911088
403,3,962.3243078240465,12,11547.891693888558
404,1,161.4342393821474,9,1452.9081544393266
405,4,110.93506708842294,18,1996.8312075916128
406,4,269.7111648534267,2,539.4223297068534
407,2,193.99199976129935,17,3297.863995942089
408,4,138.59733982245277,1,138.59733982245277
409,4,103.08914323586036,9,927.8022891227432
410,2,114.69692238527756,6,688.1815343116654
411,3,718.9922857291613,2,1437.9845714583225
412,4,89.30760945874414,6,535.8456567524648
413,2,152.5651714314331,9,1373.086542882898
414,1,73.24581070158847,3,219.7374321047654
415,3,144.3650434879748,16,2309.8406958075966
416,1,223.82946731549535,15,3357.44200973243
417,1,209.06293642732427,12,2508.755237127891
418,2,76.81397876608742,8,614.5118301286993
419,4,152.3957311739839,6,914.3743870439034
420,2,77.73204481608282,3,233.19613444824847
421,2,54.60642532425655,4,218.4257012970262
422,2,75.70451883594816,10,757.0451883594817
423,2,195.4827691058423,14,2736.7587674817923
424,3,470.00207529536374,15,7050.031129430456
425,4,138.96670528891738,7,972.7669370224216
426,1,309.445245478013,7,2166.116718346091
427,1,492.50334578640195,8,3940.0267662912156
428,4,80.06437016637128,10,800.6437016637128
429,1,356.5769497395952,19,6774.962045052309
430,4,217.6355611271,19,4135.0756614149
431,1,323.29598755687965,2,646.5919751137593
432,2,35.94410113459593,15,539.161517018939
433,1,354.59252412240943,1,354.59252412240943
434,4,28.587466200490887,10,285.8746620049089
435,4,182.88136836947012,6,1097.2882102168207
436,4,224.47854139430538,13,2918.22103812597
437,4,71.18126827978563,10,711.8126827978563
438,4,254.07038218740448,12,3048.844586248854
439,3,127.31842497970383,6,763.910549878223
440,3,859.4315772924755,6,5156.589463754853
441,1,257.1480727892443,1,257.1480727892443
442,4,73.10050258017691,12,877.2060309621229
443,1,110.20016524728561,10,1102.0016524728562
444,4,286.459078598888,14,4010.4271003844324
445,4,31.073020398535444,15,466.09530597803166
446,3,279.1840779423331,4,1116.7363117693324
447,3,413.04011268974136,1,413.04011268974136
448,2,131.64227281300168,8,1053.1381825040135
449,3,590.3209767484885,3,1770.9629302454655
450,2,42.61582863421651,14,596.6216008790311
451,2,72.15103707287864,17,1226.5676302389368
452,2,62.975318795484334,2,125.95063759096867
453,2,58.43771380826145,15,876.5657071239217
454,2,94.00598056639767,6,564.035883398386
455,1,366.8141536662456,5,1834.070768331228
456,3,295.70763899551235,14,4139.906945937173
457,2,86.00219834653666,19,1634.0417685841965
458,4,123.36605378393706,9,1110.2944840554335
459,3,978.8108764918692,8,7830.487011934953
460,3,959.199721191162,3,2877.599163573486
461,2,164.02476489537366,18,2952.445768116726
462,1,158.7465143686333,8,1269.9721149490665
463,2,32.24671653650054,16,515.9474645840087
464,1,192.60686197428114,15,2889.1029296142174
465,4,87.37041933581095,15,1310.5562900371642
466,3,555.3332201317545,16,8885.331522108072
467,4,235.54109391966,1,235.54109391966
468,1,436.2453224954861,10,4362.453224954861
469,1,430.18883843472884,19,8173.587930259848
470,4,114.30591275468966,5,571.5295637734483
471,1,359.2554545573073,18,6466.598182031532
472,4,100.72191728202381,3,302.16575184607143
473,3,154.81498891166444,4,619.2599556466578
474,4,213.45392702485327,4,853.8157080994131
475,3,108.84479731280906,11,1197.2927704408996
476,4,128.66295036296168,9,1157.9665532666552
477,1,198.22067118593407,1,198.22067118593407
478,4,211.0794861704672,16,3377.271778727475
479,1,394.8104627421705,9,3553.2941646795343
480,4,98.18744443167232,11,1080.0618887483954
481,4,245.37183418900753,6,1472.231005134045
482,2,72.90501689088808,17,1239.3852871450972
483,1,250.84686199395256,12,3010.162343927431
484,2,150.86333486254412,8,1206.906678900353
485,1,361.8141031511549,16,5789.025650418478
486,2,197.726325016196,5,988.63162508098
487,3,302.64492179433864,1,302.64492179433864
488,4,202.0721949264789,17,3435.227313750141
489,1,324.3568587240998,8,2594.8548697927986
490,1,461.79430452051344,10,4617.943045205135
491,4,55.34502107701377,18,996.2103793862478
492,1,388.30917361411986,15,5824.637604211798
493,1,305.72087732094576,13,3974.371405172295
494,2,69.43985656182298,10,694.3985656182298
495,1,263.4957113662283,9,2371.461402296055
496,3,400.398937362818,13,5205.186185716634
497,3,621.3820625096148,3,1864.1461875288444
498,4,267.8101771362531,3,803.4305314087594
499,1,306.1872429854909,1,306.1872429854909
500,4,193.19950131470938,2,386.39900262941876
501,3,566.8730624032385,11,6235.603686435623
502,1,73.02447790046415,14,1022.3426906064981
503,1,154.7863505942424,10,1547.8635059424241
504,4,152.680501535304,7,1068.7635107471278
505,3,379.2117553702343,1,379.2117553702343
506,1,131.7936189925374,7,922.5553329477618
507,4,156.1985241563471,15,2342.9778623452066
508,3,390.5288141030653,11,4295.816955133719
509,4,84.85121652029027,6,509.10729912174156
510,2,103.51737513926854,7,724.6216259748797
511,1,109.97791613697791,7,769.8454129588454
512,2,186.99423195357332,1,186.99423195357332
513,3,880.9318881273151,10,8809.318881273151
514,2,147.37170543329637,15,2210.5755814994454
515,2,39.11848896592212,8,312.94791172737695
516,3,798.2895290227237,19,15167.501051431751
517,4,244.3076251516155,3,732.9228754548465
518,2,158.19763118858077,15,2372.9644678287113
519,4,43.050107264579935,4,172.20042905831974
520,2,135.90343227219765,6,815.420593633186
521,4,251.95419076732557,10,2519.5419076732555
522,3,619.618061097701,18,11153.125099758618
523,2,136.35332754105602,16,2181.6532406568963
524,3,512.5271314836755,18,9225.488366706159
525,2,115.16731757912947,6,691.0039054747768
526,3,130.9391725165527,19,2487.8442778145013
527,3,675.0667197759561,17,11476.134236191254
528,2,34.66049832040866,18,623.8889697673558
529,2,98.30262698124021,13,1277.9341507561228
530,2,72.67791758013341,7,508.7454230609339
531,1,295.4425775952709,12,3545.310931143251
532,4,48.69073730173005,2,97.3814746034601
533,1,361.23953088799317,12,4334.874370655918
534,1,407.75519161781165,12,4893.062299413739
535,3,247.01900476884083,4,988.0760190753633
536,2,38.77635572333879,4,155.10542289335515
537,4,52.19949000833415,18,939.5908201500147
538,3,889.4148057086516,16,14230.636891338425
539,1,287.6851677903603,14,4027.5923490650443
540,2,104.10697928135046,17,1769.818647782958
541,3,196.04063719211885,17,3332.6908322660206
542,2,136.92008121625312,3,410.76024364875934
543,3,881.1996327055809,6,5287.197796233486
544,2,169.07345647822154,13,2197.9549342168802
545,1,331.7246190413606,9,2985.5215713722455
546,4,31.830827828985353,9,286.47745046086817
547,1,100.57866222920583,8,804.6292978336467
548,4,24.299606261849156,17,413.09330645143564
549,2,66.34625896864448,16,1061.5401434983116
550,3,222.09532044433996,16,3553.5251271094394
551,1,167.02161811359525,19,3173.4107441583096
552,4,121.66683615849888,16,1946.669378535982
553,1,474.34225283201107,14,6640.791539648155
554,4,187.0090573366907,14,2618.12680271367
555,1,425.73820355733307,14,5960.334849802663
556,4,216.00193520657635,14,3024.027092892069
557,4,42.62590785272321,12,511.51089423267854
558,2,152.46567314731078,6,914.7940388838647
559,4,89.77867565214609,13,1167.1227834778992
560,2,135.03941245904713,16,2160.630599344754
561,4,108.87897235646668,9,979.9107512082
562,3,997.9050369381932,2,1995.8100738763865
563,3,337.19633154710004,3,1011.5889946413001
564,3,351.21742369684273,10,3512.174236968427
565,4,279.8949541130955,2,559.789908226191
566,2,24.43599283453808,10,244.3599283453808
567,2,145.40401781717543,8,1163.2321425374034
568,4,220.34465331340465,17,3745.859106327879
569,3,852.7407196693594,1,852.7407196693594
570,3,976.9953795746278,6,5861.972277447767
571,2,195.60834544819744,7,1369.258418137382
572,3,158.7490818098175,15,2381.2362271472625
573,1,419.82769523880614,18,7556.89851429851
574,2,136.33578805832863,9,1227.0220925249578
575,3,682.6079209357821,8,5460.863367486257
576,2,43.10298679064506,10,431.0298679064506
577,1,342.584224900544,4,1370.336899602176
578,2,196.8468645082246,8,1574.7749160657968
579,2,184.12734251710046,1,184.12734251710046
580,2,99.0435189448731,8,792.3481515589848
581,2,27.19063519149698,12,326.28762229796376
582,1,213.03207050009217,15,3195.4810575013826
583,4,249.65319036416102,13,3245.491474734093
584,2,146.26983826372987,16,2340.317412219678
585,2,102.68185800691215,18,1848.2734441244188
586,3,149.591381642948,1,149.591381642948
587,2,96.84105100819447,17,1646.297867139306
588,3,522.1224457460951,16,8353.959131937521
589,4,279.2811045392994,5,1396.405522696497
590,1,338.48874661197175,10,3384.8874661197174
591,1,190.243812494592,6,1141.462874967552
592,4,162.3422966907092,12,1948.1075602885103
593,1,79.72488851997203,10,797.2488851997202
594,4,292.0447883384237,17,4964.761401753203
595,4,114.41737155991055,2,228.8347431198211
596,4,148.58153292480938,19,2823.049125571378
597,1,209.87778840661517,6,1259.266730439691
598,3,714.2605571045801,13,9285.387242359542
599,4,202.04732591558198,9,1818.4259332402378
600,2,148.75801589524443,12,1785.0961907429332
601,1,170.66445332536438,18,3071.9601598565587
602,4,101.54385953757914,8,812.3508763006331
603,4,46.322857017900304,18,833.8114263222055
604,2,137.99179493230025,2,275.9835898646005
605,3,135.8174146020873,8,1086.5393168166984
606,3,637.9141019711132,10,6379.141019711132
607,3,882.7262963664705,9,7944.5366672982345
608,4,268.34132300399375,18,4830.143814071887
609,4,140.22095050728888,8,1121.767604058311
610,4,143.1980695817914,19,2720.7633220540365
611,1,84.63613235360782,3,253.90839706082346
612,2,140.73770457974643,9,1266.6393412177179
613,4,248.1652319081252,13,3226.1480148056276
614,2,64.03790982884834,9,576.3411884596351
615,2,95.83415869400564,12,1150.0099043280677
616,3,854.9554030887433,13,11114.420240153662
617,1,444.7042104480296,8,3557.6336835842367
618,4,80.52219427662553,15,1207.832914149383
619,3,595.5135710872278,13,7741.676424133961
620,3,273.2438355722444,13,3552.169862439177
621,4,39.5448416004714,17,672.2623072080138
622,2,184.00169025055237,15,2760.0253537582857
623,3,838.4567538088983,19,15930.678322369067
624,2,156.8062823245713,3,470.4188469737139
625,1,71.94484346591318,14,1007.2278085227845
626,2,171.87118268784636,10,1718.7118268784636
627,1,247.11983415742267,17,4201.037180676185
